Data,Regiao,Sistema,Classe,TipoConsumidor,TipoValor,Consumo_Total_GWh,Energia_Injetada_MMGD_GWh,Perda_Total_GWh,DataVersao,Ano,Taxa_Perda_%
2025-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,740.049938,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,433.179262,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,641.670861,0.0,0.0,2026-04-29,2025,0.0
2004-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1900.94746,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1088.955028,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1112.787027,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,129.749957,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,923.30371,0.0,0.0,2026-04-29,2004,0.0
2005-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1999.047978,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1108.97217,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1175.286493,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,142.795956,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,931.349827,0.0,0.0,2026-04-29,2005,0.0
2006-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2041.394929,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1071.450843,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1211.026781,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,160.369935,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,971.414295,0.0,0.0,2026-04-29,2006,0.0
2007-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,1013.367,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2138.075,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1180.786,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1297.76,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,193.446,0.0,0.0,2026-04-29,2007,0.0
2008-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2313.646,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1304.522,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1377.533,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,232.082,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,1047.756,0.0,0.0,2026-04-29,2008,0.0
2009-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2380.331,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1295.11,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1426.166,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,259.474,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,1053.39,0.0,0.0,2026-04-29,2009,0.0
2010-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2688.614,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1461.167,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1580.512,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,300.828,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,1114.112,0.0,0.0,2026-04-29,2010,0.0
2011-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,1141.115,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2739.064,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1517.509,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1637.046,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,310.932,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,1193.642,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2856.205,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,1423.928,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1740.622,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,327.733,0.0,0.0,2026-04-29,2012,0.0
2013-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,1684.512,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,3860.793,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,2394.266,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,2492.691,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,359.362,0.0,0.0,2026-04-29,2013,0.0
2014-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,2174.566,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,376.062,0.0,0.0,2026-04-29,2014,0.0
2015-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,2330.257,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,402.988,0.0,0.0,2026-04-29,2015,0.0
2016-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,2450.902,0.0,0.0,2026-04-29,2016,0.0
2025-12-01,Norte,NORTE INTERLIGADO,Residencial,Cativo,Histórico,10272.000452,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,NORTE INTERLIGADO,Industrial,Cativo,Histórico,499.886503,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,NORTE INTERLIGADO,Comercial,Cativo,Histórico,3091.524871,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,NORTE INTERLIGADO,Rural,Cativo,Histórico,636.642257,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,NORTE INTERLIGADO,Outros,Cativo,Histórico,2329.434182,0.0,0.0,2026-04-29,2025,0.0
2004-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1045.439018,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,424.328538,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,505.668685,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,92.856135,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,524.490948,0.0,0.0,2026-04-29,2004,0.0
2005-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1126.851049,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,441.740772,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,552.275584,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,108.03812,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,563.450895,0.0,0.0,2026-04-29,2005,0.0
2006-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1202.370122,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,384.709248,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,588.627438,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,113.424317,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,608.436547,0.0,0.0,2026-04-29,2006,0.0
2007-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1352.953,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,462.699,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,633.535,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,134.535,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,637.547,0.0,0.0,2026-04-29,2007,0.0
2008-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1465.929737,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,430.114396,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,670.301363,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,122.632325,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,662.885069,0.0,0.0,2026-04-29,2008,0.0
2009-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1641.066,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,381.865,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,703.753,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,131.008,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,714.008,0.0,0.0,2026-04-29,2009,0.0
2010-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,1916.565,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,426.421,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,817.593,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,153.89,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,836.336,0.0,0.0,2026-04-29,2010,0.0
2011-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2041.26,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,442.4,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,871.651,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,162.016,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,859.475,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2257.543,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,453.01,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,956.166,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,176.668,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,929.662,0.0,0.0,2026-04-29,2012,0.0
2013-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2563.495,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,423.299,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1045.837,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,199.239,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,974.067,0.0,0.0,2026-04-29,2013,0.0
2014-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,2784.966,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,410.849,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,1163.559,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,206.125,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,1024.963,0.0,0.0,2026-04-29,2014,0.0
2015-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,200.625,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,1090.246,0.0,0.0,2026-04-29,2015,0.0
2016-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,207.104,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,1127.336,0.0,0.0,2026-04-29,2016,0.0
2017-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,1133.258,0.0,0.0,2026-04-29,2017,0.0
2018-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,1163.007064,0.0,0.0,2026-04-29,2018,0.0
2025-12-01,Nordeste,NORTE INTERLIGADO,Residencial,Cativo,Histórico,5333.157087,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORTE INTERLIGADO,Industrial,Cativo,Histórico,116.746463,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORTE INTERLIGADO,Comercial,Cativo,Histórico,742.594252,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORTE INTERLIGADO,Rural,Cativo,Histórico,335.869989,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORTE INTERLIGADO,Outros,Cativo,Histórico,1346.116743,0.0,0.0,2026-04-29,2025,0.0
2004-12-01,Sul,SUL,Residencial,Cativo,Histórico,13112.493367,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sul,SUL,Industrial,Cativo,Histórico,20746.985448,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sul,SUL,Comercial,Cativo,Histórico,8256.674505,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sul,SUL,Rural,Cativo,Histórico,5003.691722,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sul,SUL,Outros,Cativo,Histórico,4466.952108,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,11440.930779,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,8632.686954,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,6443.836639,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,2466.945343,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,5554.697971,0.0,0.0,2026-04-29,2004,0.0
2005-12-01,Sul,SUL,Residencial,Cativo,Histórico,13673.974711,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sul,SUL,Industrial,Cativo,Histórico,19389.503609,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sul,SUL,Comercial,Cativo,Histórico,8784.642242,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sul,SUL,Rural,Cativo,Histórico,5367.412324,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sul,SUL,Outros,Cativo,Histórico,4583.641586,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,12263.734445,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,7934.259517,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,7032.707188,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,2771.485727,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,5965.373202,0.0,0.0,2026-04-29,2005,0.0
2006-12-01,Sul,SUL,Residencial,Cativo,Histórico,14046.705513,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sul,SUL,Industrial,Cativo,Histórico,17872.438704,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sul,SUL,Comercial,Cativo,Histórico,9143.98074,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sul,SUL,Rural,Cativo,Histórico,5540.996969,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sul,SUL,Outros,Cativo,Histórico,4691.077306,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,12771.199459,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,7005.389189,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,7280.425547,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,2807.748469,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,6308.41703,0.0,0.0,2026-04-29,2006,0.0
2007-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,13322.069,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,7195.435,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,7610.801,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,3042.138,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,6429.53,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sul,SUL,Residencial,Cativo,Histórico,14935.194,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sul,SUL,Industrial,Cativo,Histórico,18056.638,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sul,SUL,Comercial,Cativo,Histórico,9878.468,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sul,SUL,Rural,Cativo,Histórico,5666.129,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sul,SUL,Outros,Cativo,Histórico,4793.2,0.0,0.0,2026-04-29,2007,0.0
2008-12-01,Sul,SUL,Residencial,Cativo,Histórico,15424.3,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sul,SUL,Industrial,Cativo,Histórico,19401.635,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sul,SUL,Comercial,Cativo,Histórico,10387.664,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sul,SUL,Rural,Cativo,Histórico,6158.939,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sul,SUL,Outros,Cativo,Histórico,4890.946,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,14311.271,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,9222.438,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,8161.151,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,3144.324,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,6693.752,0.0,0.0,2026-04-29,2008,0.0
2009-12-01,Sul,SUL,Residencial,Cativo,Histórico,16310.177,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sul,SUL,Industrial,Cativo,Histórico,19024.026,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sul,SUL,Comercial,Cativo,Histórico,11028.587,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sul,SUL,Rural,Cativo,Histórico,5783.266,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sul,SUL,Outros,Cativo,Histórico,5026.026,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,15577.233,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,9885.794,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,8698.495,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,3050.696,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,6995.04,0.0,0.0,2026-04-29,2009,0.0
2010-12-01,Sul,SUL,Residencial,Cativo,Histórico,17121.123,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sul,SUL,Industrial,Cativo,Histórico,19832.574,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sul,SUL,Comercial,Cativo,Histórico,11641.952,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sul,SUL,Rural,Cativo,Histórico,5913.988758,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sul,SUL,Outros,Cativo,Histórico,5183.756007,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,17365.062,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,9555.225,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,9342.642,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,3457.365354,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,7376.144,0.0,0.0,2026-04-29,2010,0.0
2011-12-01,Sul,SUL,Residencial,Cativo,Histórico,17740.158,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sul,SUL,Industrial,Cativo,Histórico,19391.173,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sul,SUL,Comercial,Cativo,Histórico,12467.263,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sul,SUL,Rural,Cativo,Histórico,7556.21,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sul,SUL,Outros,Cativo,Histórico,5336.076,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,18118.195,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,9469.523,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,9645.358,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,3469.964,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Nordeste,NORDESTE,Outros,Cativo,Histórico,7552.939,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Sul,SUL,Residencial,Cativo,Histórico,18689.752525,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sul,SUL,Industrial,Cativo,Histórico,18246.202056,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sul,SUL,Comercial,Cativo,Histórico,13386.587029,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sul,SUL,Rural,Cativo,Histórico,7785.67347,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sul,SUL,Outros,Cativo,Histórico,5555.513185,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORDESTE,Residencial,Cativo,Histórico,19134.302,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORDESTE,Industrial,Cativo,Histórico,8157.351,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORDESTE,Comercial,Cativo,Histórico,10192.753,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Nordeste,NORDESTE,Rural,Cativo,Histórico,4360.459,0.0,0.0,2026-04-29,2012,0.0
